date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-10-01,Delavan,WI,1931 Geneva St,RALLY FOR REPRODUCTIVE JUSTICE,,,,Women's March,,"against Texas abortion ban, for reproductive rights, for women's rights",1,vigil,,,,,,,,,,"This candlelight vigil will be on the Hwy 50 side of Culver's restaurant in Delavan. Please bring a sign NO PROFANITY - we pride ourselves on sponsoring FAMILY FRIENDLY events) and candles. There will be a brief program. Dress for the weather and please be considerate of Culver's customer parking. We are doing our event on Friday, October 1 because of local organizers' scheduling conflicts. This event is sponsored by the Walworth County Dems and Southern Wisconsin Grassroots Network",,https://womensmarch.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Denver,CO,Denver International Airport,,,,,SEIU Local 105,,for fair wages and fair workloads and respect for janitors at Denver International Airport,0,strike; picket,,,,,,,,,,,,https://twitter.com/SEIU105/status/1443918391933165572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Dover,NH,Wentworth-Douglass Hospital,Anti-Mandate Rally,,,,,,"against COVID-19 vaccination mandate for hospital employees, for medical freedom",2,rally,,,,,,,,,,,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Elkins,WV,Davis & Elkins College,,dozens,24,24,,students,"against racism at Davis & Elkins College, Black Lives Matter, against college administration's handling of sexual assault and student safety",1,march,,,,,,,,,,,,https://www.theintermountain.com/news/local-news/2021/10/peaceful-protest-by-students-at-de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Fountain Valley,CA,Talbert and Brookhurst,Stop the Mandates Rally,,,,America's Healthcare Workers for Medical Freedom,,"against COVID-19 vaccination mandates for healthcare workers, for medical freedom, for bodily autonomy",2,protest,,,,,,,,,,,,https://www.instagram.com/p/CTm7wrhphCO/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Gladstone,OR,465 Portland Ave,Solidarity with Gladstone No Place for Hate,,,,,,"against hate, Black Lives Matter, for LGBTQ+ pride",1,demonstration,,,,,,,,,,"planned as counter to Proud Boy flag wave, but Proud Boys did not show up this week",,https://twitter.com/FascistFree503/status/1446313479355310082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Glendale,AZ,"Planned Parenthood - Glendale Health Center, 5771 W Eugie Ave",,,,,40 Days for Life,,"against abortion, for Christian values",2,vigil,,,,,,,,,,,,https://www.catholicsun.org/2021/11/05/praying-works-planned-parenthood-whistleblower-tells-glendale-pro-life-rally/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Greenville,NC,"Student Center Lawn, East Carolina University",Protest for Reproductive Rights,,,,Women's March,ECU students,"against Texas abortion ban, for reproductive rights, for women's rights",1,march; rally,,,,,,,,,,Reproductive Rights protest against Texas abortion policy.,,https://womensmarch.com/,https://www.wnct.com/local-news/ecu-students-plan-to-host-protest-for-reproductive-rights-following-texas-abortion-laws/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Gresham,OR,"Legacy Mount Hood Medical Center, 24800 SE Stark St",,dozens,24,24,,unvaccinated Legacy Health employees,"against COVID-19 vaccination mandate for healthcare workers, for medical freedom, for patriotism",2,protest,,,,,,,,,,,,https://www.kgw.com/article/news/health/coronavirus/unvaccinated-legacy-covid-unpaid-leave/283-ed4c26f9-efcb-4dc4-91b4-9f360d38d248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Helena,MT,Montana State Capitol,Parental Rights Rally,dozens; roughly 80; more than 100,24,100,Montana Family Rights Alliance,elected officials,"for SB 400, for state legislation protecting parental choice, against coronavirus mask and vaccination mandates, for freedom, masks hurt kids",2,rally,,,,,,,,,20211001-helena-freedom,,,https://twitter.com/RedoubtAFA/status/1441917789678096387,https://montanafreepress.org/2021/10/01/montana-parental-rights-masking-rally/?utm_source=ourcommunitynow&utm_medium=web,https://helenair.com/news/state-and-regional/govt-and-politics/state-superintendent-speaks-at-parental-rights-rally/article_c3b61d73-c749-5903-82ec-0c1c2015df04.html,https://www.ktvh.com/news/school-mask-policies-the-main-topic-at-two-montana-state-capitol-rallies,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Helena,MT,Montana State Capitol,,several dozen,36,36,,,"for safe schools for teachers and students during coronavirus pandemic, for science-based policy, I like big brains and I cannot lie, science is not a liberal conspiracy, I choose science over politics",0,counter-protest,,,,,,,,,20211001-helena-freedom,,,https://twitter.com/KatieMLoveland/status/1442307550150422529,https://twitter.com/PleningerRobin/status/1444006082855071744,https://helenair.com/news/state-and-regional/govt-and-politics/state-superintendent-speaks-at-parental-rights-rally/article_c3b61d73-c749-5903-82ec-0c1c2015df04.html,https://www.ktvh.com/news/school-mask-policies-the-main-topic-at-two-montana-state-capitol-rallies,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Henderson,NV,Coronado High School,,,,,,students; parents,against school's handling of sexual assault allegations,0,protest,called to scene,,,,,,,,,,EC,https://www.reviewjournal.com/local/education/sexual-assault-allegation-prompted-protest-at-henderson-high-school-2453535/,https://news3lv.com/news/local/henderson-police-respond-to-student-protest-at-coronado-high-school,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Huntington,WV,Cabell County Public Library,,handful,5,5,,library staff; community members,"for freedom to read, against bans on books",0,demonstration,,,,,,,,,,,,lost link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Huntington,WV,Huntington Special Metals Corporation,,four-hundred-fifty,450,450,United Steelworkers Local 40,metal workers,for higher pay and against increase in out-of-pocket cost of health insurance for employees of Huntington Special Metals Corporation,0,strike; picket,,,,,,,,,,,,https://www.wsws.org/en/articles/2021/10/07/wvir-o07.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Indian Springs,NV,Creech Air Force Base,,,,,Veterans for Peace; CODEPINK,,"against war, against U.S. drone strikes",1,protest,,,,,,,,,,,,https://lasvegassun.com/news/2021/oct/03/another-week-of-anti-war-protests-at-creech-comple/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Iowa City,IA,Emma Goldman Clinic,,,,,40 Days for Life,,"against abortion, for Christian values",2,vigil,,,,,,,,,,slated to run thru Oct 31,,https://www.40daysforlife.com/en/iowa-city,https://twitter.com/Ollie_XVX/status/1440715727644684293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Ithaca,NY,"Arts Quad, Cornell University",Hong Kong Action Day Rally,,,,Society for the Promotion of East Asian Liberty; Tibet Initiative at Cornell; Cornell Muslim Educational and Cultural Association,students,"against human rights violations in Hong Kong, against genocide og Uighur people in China, for independence for Tibet, against Cornell University's dual degree program with Peking University in China",0,protest,,,,,,,,,20211001-cornell-china,,,https://cornellsun.com/2021/10/05/students-protest-chinese-government-human-rights-abuses-drawing-opposition-from-fellow-students/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Ithaca,NY,"Arts Quad, Cornell University",,,,,,students,"in support of government of China, against biased reporting on China in U.S. media",0,counter-protest,,,,,,,,,20211001-cornell-china,,,https://cornellsun.com/2021/10/05/students-protest-chinese-government-human-rights-abuses-drawing-opposition-from-fellow-students/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Jersey City,NJ,J. Owen Grundy Park,Vigil for Citizenship,,,,Make the Road New Jersey; Wind of the Spirit; Laundry Workers Center; Faith in New Jersey; Latino Action Network; New Jersey Immigrant Justice; FIRM Action; Center for Popular Democracy,,"for pathway to citizenship for all undocumented immigrants, we are home",1,vigil,,round-the-clock action,,,,,,,,,,https://twitter.com/MaketheRoadNJ/status/1442928516668952583,https://www.facebook.com/events/558377828723292/?event_time_id=558377845389957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Johnson City,TN,downtown Johnson City,,,,,Black Lives Matter,,"for racial justice, for Black Lives Matter",1,march,,,,,,,,,,,NS,https://www.johnsoncitypress.com/news/black-lives-matter-demonstrators-march-through-downtown/article_f7057c76-22e1-11ec-ad59-5b423ccc8d40.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Kelso,WA,"Kelso School District, 601 Crawford St",,,,,,parents,for honesty and transparency about COVID outbreaks in Kelso School District schools,0,demonstration,,,,,,,,,,,,https://tdn.com/news/local/education/kelso-parents-planning-demonstration-friday-morning-at-kelso-school-district/article_37fa698f-f441-5e47-9723-1291d7740c56.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Lakeport,CA,"Lake County Courthouse, 255 N. Forbes St",Mobilize: Defend Women's Reproductive Rights,,,,Women's March,,"against Texas abortion ban, for reproductive rights, for women's rights",1,demonstration,,,,,,,,,,"Women in Texas have lost their reproductive rights.  Other states are moving ahead with their own draconian legislation.  The Supreme Court is poised to end Roe vs. Wade.  Please attend to show your support for access to modern contraception and reproductive health - the bedrock of gender equality, economic development, and progress for all.  Bring a sign. Masks are required.  We will spread out down either side of the road to allow for social distancing.  Musicians encouraged to attend.  Postcards available to send to our elected officials.",,https://womensmarch.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Laredo,TX,"Zaffirini Green, Texas A&M International University",Rally for Reproductive Justice,,,,Women's March,,"against Texas abortion ban, for reproductive rights, for women's rights",1,march; rally,,,,,,,,,,"On October 4th, the Supreme Court is reconvening. We are joining the National Women's March to send a message to our local and federal leaders about People's Reproductive Rights!     People deserve healthcare access. We are here to support and spread awareness that a person's body is not up for discussion.     Join us in this revolutionary march to defend our reproductive rights! Feel free to bring posters and express yourself!",,https://womensmarch.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Madison,WI,"Library Mall, University of Wisconsin-Madison",,15,15,15,Unmask UW,students,"against coronavirus mask mandate at University of Wisconsin-Madison, for freedom",2,protest,,,,,,,,,,,,https://www.dailycardinal.com/article/2021/10/anti-mask-student-org-protests-mask-mandates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Manchester,NH,Bridge St and Mammoth Rd,Bridge to Liberty,,,,,,"against COVID-19 vaccine mandates, for individual liberties",2,rally,,,,,,,,,,,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Mattoon,IL,Broadway Ave,,more than 60,60,60,Medical Freedom Alliance,,"against coronavirus mask and vaccination and quarantine mandates, for medical freedom, for patriotism, no bullying",2,rally; demonstration,,,,,,,,,,,,https://jg-tc.com/news/local/watch-now-medical-freedom-group-protests-in-downtown-mattoon/article_511b8d8c-e991-5e7f-9167-ce4324f7816a.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Milwaukie,OR,"Pamplin Media, 6605 SE Lake Rd",Tell the Truth Flag Wave,count video,30,50,Proud Boys,,"for truth in media, for patriotism, for freedom, All Lives Matter, stop the lies, facts not fiction",2,demonstration,called to scene,attacked bystander,,,,damaged car,,,,,,https://twitter.com/FascistFree503/status/1442977419720228866,https://twitter.com/UsVSbullies/status/1443310590739423234,https://twitter.com/PDXzane/status/1444110025715163137,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Modesto,CA,Johansen High School,Unmask the Students Human Rights March,about 20,20,20,Modesto Proud Boys; Freedom Angels; Liberty Belles,adults,"against coronavirus mask and vaccination mandates in schools, for parental choice, for human rights",2,rally,,,,,,,,,,protesters used bullhorn to call on students to walk out of school and join them in protest; few did,,https://twitter.com/Off_The_99/status/1443770583389380611,https://twitter.com/Off_The_99/status/1444080639825756160,https://twitter.com/RNeck161/status/1445954212211220484,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Nashua,NH,Dartmouth-Hitchcock Nashua,Anti-Mandate Protest Freedom Rally,,,,,,"against COVID-19 vaccination mandate for hospital workers, for freedom",2,protest,,,,,,,,,,,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,New York,NY,"500 Pearl St, Manhattan",,,,,Free Donziger,,"in support of Steven Donziger, against ecocide and racism and greed, against Chevron, against capitalism, Chevron poisoned kids Steven told the truth, end fossil fuel, boycott big oil",1,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CUoQybEIUg_/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,New York,NY,"780 3rd Ave, Manhattan",Senator Schumer: Deliver Citizenship Now,count pic,60,80,New York Immigration Coalition; Make the Road NY; FIRM Action; CPD Action; New Immigrant Community Empowerment; African Communities Together; United We Dream; Asian American Legal,,"for pathway to citizenship for all undocumented immigrants, we are home",1,protest,,,,,,,,,,,,https://twitter.com/weekendernj/status/1443917339578273792,https://go.pardot.com/webmail/345641/371584773/08771a418fa5c62102d480a88e8ad5d608ff05b5809527389fa4655ed950e78e,https://twitter.com/MaketheRoadNY/status/1443972485284864012,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,New York,NY,"Carl Schurz Park, Manhattan",,,,,Upper East Side for Black Lives Matter,,"against racism, against police violence",1,vigil; march,,,,,,,,,,,,https://www.instagram.com/p/CUgDSgGF5Fr/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,New York,NY,"City Hall Park, Manhattan",,,,,Raging Grannies,,"for closing Rikers Island prison, for decarceration, Rikers is a death sentence",0,rally,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1443956316452569097,https://twitter.com/augustinetang/status/1443940073716830213,https://www.amny.com/news/rikers-island-street-demonstration-public-pressure/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,New York,NY,"City Hall Park, Manhattan",,count video,15,20,NYC Taxi Workers Association,,for medallion debt forgiveness for taxi drivers,0,demonstration,,round-the-clock action,,,,,,,,,,https://twitter.com/MDCNY/status/1440637195103072268,https://twitter.com/MohammadTipuS15/status/1443981439830315009,https://twitter.com/augustinetang/status/1443978413287608324,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,New York,NY,"McCarren Park, Brooklyn",,,,,,,"against racism, against police violence",1,vigil,,,,,,,,,,,,https://www.instagram.com/p/CRzHs47D8fG/?utm_source=ig_web_copy_link,https://www.instagram.com/p/CRzHs47D8fG/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,New York,NY,"United Metro Energy Corp., 500 Kingsland Ave, Brooklyn",,,,,Teamsters Local 553,,for higher pay and better health benefits for United Metro Energy workers,0,strike; picket,,,,,,,,,,,,https://inthesetimes.com/article/united-metro-energy-labor-politics-unions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Newport News,VA,Newport News Shipbuilding,,count video,15,20,,workers; community members,"against COVID-19 vaccination mandate for employees of Newport News Shipbuilding, for freedom, for patriotism, go jab yourself",2,rally,,,,,,,,,,,,https://www.wavy.com/news/health/newport-news-shipbuilding-employees-protest-vaccine-mandate-friday/,https://www.13newsnow.com/article/news/health/coronavirus/vaccine-mandates-newport-news-shipbuilding/291-32420c08-164a-4349-a46e-906a8108a0de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Oakland,CA,"Kaiser Permanente Oakland Medical Center, 3600 Broadway",,,,,IUOE Stationary Engineers Local 39,,for higher pay and benefits for stationary and biomedical engineers at Kaiser Permanente,0,strike; picket,,,,,,,,,,,,https://about.kaiserpermanente.org/who-we-are/labor-relations/our-statement-about-the-operating-engineers-strike,https://www.indybay.org/newsitems/2021/09/18/18844957.php,https://striketracker.ilr.cornell.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Orting,WA,WA-162 and Calistoga St W,Orting Freedom Rally,,,,We the People Against Communism,,"for freedom, against communism, against COVID vaccines",2,rally,,,,,,,,,,,,https://t.me/wtpac/219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Phoenix,AZ,"Arizona Division of Occupational Safety and Health, 800 W Washington St",Take a Stand for Medical Freedom!,,,,,,"against COVID-19 vaccination mandates, for medical freedom",2,protest,,,,,,,,,,,,https://www.rallylist.com/take-a-stand-for-medical-freedom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Pittsburgh,PA,"Craig St and Forbes St, Oakland",Defund Line 3 - All Pipelines Leak!,,,,Fossil Free Pitt; Stop the Money Pipeline,,"for divesting banks from Line 3 oil pipeline, defund Line 3, for environmental protection, for indigenous peoples' rights",1,rally,,,,,,,,,,,,https://twitter.com/FossilFreePitt/status/1442891663110590475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Pittsburgh,PA,"Planned Parenthood - Pittsburgh Family Planning Health Center, 933 Liberty Ave",,,,,40 Days for Life,,"against abortion, for Christian values",2,vigil,,,,,,,,,,,,https://40daysforlifepittsburgh.com/vigil-schedule/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Pittsfield,MA,Park Square,,count pic,6,7,,,"for school resource officers in Pittsfield schools, keep me safe stop the violence, protect our children keep SRO in schools",0,rally,,,,,,,,,,,,https://www.berkshireeagle.com/news/central_berkshires/rally-backs-school-resource-officers-pittsfield/article_11b90692-2304-11ec-8398-ff4a00cfacd3.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Portland,OR,"Lilith Clinic, 511 SW 10th Ave",,,,,40 Days for Life,,"against abortion, for Christian values",2,vigil,,,,,,,,,,slated to run thru Oct 31,,https://www.40daysforlife.com/en/iowa-city,https://twitter.com/razorconfetti/status/1441114152131461131,https://www.40daysforlife.com/en/portlandor,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Portland,OR,Multnomah County Justice Center; Portland City Hall,Direct Action for Robert Delgado,around 100; about 100,100,100,,family members,"for justice for Robert Delgado, against police violence, for police accountability, in support of unhoused people, Black Lives Matter, mental health is not a crime",1,direct action,on scene; riot gear; did not exit building or engage with protesters,black bloc; tore down fencing; erected barricades in street; burned flags; threw eggs and water bottles at building,,,,graffiti; burned flag,,,,,,https://twitter.com/wolfchyldPDX/status/1442496360234696708,https://twitter.com/johnnykdangers/status/1444143281063874561,https://twitter.com/gravemorgan/status/1444151271347261444,https://www.wweek.com/news/courts/2021/10/02/a-small-but-furious-display-of-outrage-follows-decision-to-not-indict-portland-police-officer-in-robert-delgado-killing/,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Red Wing,MN,419 Bush St,Women's March Kick-off,,,,Women's March,,"against Texas abortion ban, for reproductive rights, for women's rights",1,rally,,,,,,,,,,"This Women's March Kick-Off event will feature speakers, music and action steps for pro-choice activists.",,https://womensmarch.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Redwood City,CA,"Kaiser Permanente Redwood City Medical Center, 1100 Veterans Blvd",,,,,IUOE Stationary Engineers Local 39,,for higher pay and benefits for stationary and biomedical engineers at Kaiser Permanente,0,strike; picket,,,,,,,,,,,,https://about.kaiserpermanente.org/who-we-are/labor-relations/our-statement-about-the-operating-engineers-strike,https://www.indybay.org/newsitems/2021/09/18/18844957.php,https://striketracker.ilr.cornell.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Reno,NV,RTC 4th Street Station,,,,,Teamsters Local 533,bus drivers,"against unfair labor practices by Keolis North America, against changes to scheduling protocols for city bus drivers",0,strike; picket,,,,,,,,,,,,https://thisisreno.com/2021/09/teamsters-strike-again-bringing-rtc-buses-to-a-halt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Richmond,CA,"Kaiser Permanente Richmond Medical Center, 901 Nevin Ave",,,,,IUOE Stationary Engineers Local 39,,for higher pay and benefits for stationary and biomedical engineers at Kaiser Permanente,0,strike; picket,,,,,,,,,,,,https://about.kaiserpermanente.org/who-we-are/labor-relations/our-statement-about-the-operating-engineers-strike,https://www.indybay.org/newsitems/2021/09/18/18844957.php,https://striketracker.ilr.cornell.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,Rogers,AR,"Rogers Health Center, 1222 W Poplar St",,,,,40 Days for Life,,"against abortion, for Christian values",2,vigil,,,,,,,,,,slated to run thru Oct 31,,https://www.nwaonline.com/news/2021/sep/20/new-planned-parenthood-clinic-focus-of-protest/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,San Antonio,TX,Tobin Center for the Performing Arts,,,,,American Federation of Musicians Local 23,musicians,"for a fair contract for San Antonio Symphony workers, against layoffs and pay cuts",0,strike; picket,,,,,,,,,,,,https://news4sanantonio.com/news/local/houston-musicians-protest-alongside-san-antonio-symphony-over-contract-dispute,https://www.tpr.org/arts-culture/2021-11-05/still-on-strike-gulf-between-san-antonio-symphony-musicians-and-management-widens,https://www.sanantoniomag.com/san-antonio-symphony-musicians-rally-as-strike-continues/,https://www.sacurrent.com/sanantonio/waging-war-symphony-society-slashes-health-benefits-as-latest-volley-in-ongoing-musicians-strike/Content?oid=27472573,,,,,,,,,,,,,,,,,,,,,,,,,,
