date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2022-10-01,Albuquerque,NM,Old Town Plaza,,,,,,,"in solidarity with Iranian women, for women's rights in Iran, against the death of Mahsa Amini",0,protest,,at least one protester cut her hair,,,,,,,,,ED,https://www.krqe.com/news/albuquerque-metro/protesters-gather-at-old-town-plaza-in-opposition-of-womans-death-in-iran/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Ann Arbor,MI,Beth Israel Congregation,,,,,,,"for antisemitism, against Israel and Zionism",2,demonstration,,,,,,,,,,every Saturday since 2003,,https://forward.com/fast-forward/512599/lawyer-in-michigan-synagogue-judge-of-being-antisemitic/,https://jweekly.com/2022/08/11/born-and-raised-jewish-the-man-leading-19-years-of-protests-against-a-michigan-synagogue-embraces-antisemitic-tropes/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Asbury Park,NJ,,National Day of Action to End Violence & Genocide on Transgender People,,,,National Day of Action to End Violence & Genocide on Transgender People Committee,,against violence and genocide against transgender people,1,rally,,,,,,,,,,,,https://www.instagram.com/p/Ci3NPm7J02f/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Atlanta,GA,CNN Center; Centennial Olympic Park,Freedom Rally for Iran,around 100,100,100,Women Life Freedom Atlanta,Iranian Americans; supporters,"in solidarity with protests for women's rights and human rights in Iran, free Iran, #MahsaAmini, democracy freedom regime change in Iran, stop political executions in Iran",0,rally; march,,,,,,,,,,,,https://www.11alive.com/article/news/local/protests-iranian-government-womans-death-in-atlanta/85-457e9df6-ae0e-430e-9f95-aa519fe487a6,https://www.instagram.com/p/Ckwj57wu5cT/,https://www.instagram.com/p/CkwkFBdukcX/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Atlanta,GA,Intrenchment Creek Park,,,,,,,"against construction of police training facility in Atlanta Forest, for environmental conservation",1,demonstration,,encamped in forest; tree sit,,,,,,,,,,https://unicornriot.ninja/2022/police-raid-atlanta-forest-occupation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Atmore,AL,"Fountain Correctional Facility, 9677 AL-21",,1236,1236,1236,,prisoners; men,"against unfair denial of parole for prisoners in Alabama, against inhumane conditions in Alabama prisons",0,strike,,,,,,,,,,,,https://freealabamamovement.wordpress.com/,https://twitter.com/FREEALAMOVEMENT/status/1574310650280837121,https://www.alreporter.com/2022/09/26/incarcerated-workers-go-on-strike-in-alabamas-correctional-facilities/,https://itsgoingdown.org/alabama-prison-strike-report/,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Austin,TX,Texas State Capitol,Concerned Parents Rally,,,,Love Someone with Cancer,,"for parents rights, for medical freedom, against hospital COVID protocols",2,rally,,,,,,,,,,,,https://t.me/OTBAofficial/1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Austin,TX,Texas State Capitol,Rally for Iran,count video,100,150,,Iranian Americans,"in solidarity with protests for women's rights and human rights in Iran, freedom for Iran, be our voice, say her name Mahsa Amini, forced hijab no! the Islamic regime no!, woman life freedom, justice can't wait, down with Islamic Republic",0,rally,,,,,,,,,,,,https://blackchronicle.com/rally-for-iran-calls-for-change-outside-texas-capitol/,https://www.kxan.com/news/rally-for-iran-calls-for-change-outside-texas-capitol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Baltimore,MD,N Gay St and E Saratoga St,Tent City,about a dozen,12,12,,homeless people,for more affordable housing in Baltimore,0,demonstration,,encamped in tents,,,,,,,,,,https://www.wmar2news.com/news/local-news/homeless-activists-protest-removal-of-encampment-near-baltimore-farmers-market,https://foxbaltimore.com/news/local/members-of-homeless-camp-protest-after-being-told-to-move-before-next-farmers-market,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Bessemer,AL,"William E. Donaldson Correctional Facility, 100 Warrior Ln",,1399,1399,1399,,prisoners; men,"against unfair denial of parole for prisoners in Alabama, against inhumane conditions in Alabama prisons",0,strike,,,,,,,,,,,,https://freealabamamovement.wordpress.com/,https://twitter.com/FREEALAMOVEMENT/status/1574310650280837121,https://www.alreporter.com/2022/09/26/incarcerated-workers-go-on-strike-in-alabamas-correctional-facilities/,https://itsgoingdown.org/alabama-prison-strike-report/,,,,,,,,,,,,,,,,,,,,,,,,,,
