date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-01-08,Chicago,IL,Saint Sabina Church,,about 100,100,100,,,in support of priest accused of sexual assault of minor 40 years ago,0,rally; march,,,,,,,,,,,,https://www.fox32chicago.com/video/888386,https://chicago.cbslocal.com/2021/01/09/supporters-hold-rally-for-father-michael-pfleger-amid-sex-abuse-investigation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Chicago,IL,Velma Thomas Early Education Center,,,,,,teachers,"against reopening schools during coronavirus pandemic, against unsafe working conditions for teachers and staff",0,wildcat strike,,,,,,,,,,,,https://twitter.com/jacksonpCTU/status/1347651644146769923,https://twitter.com/Chicago_IWW/status/1347653228972941318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Durango,CO,Buckley Park,Stop the Sedition,about 80,80,80,Indivisible Durango,activists and community members,"against U.S. Congresswoman Lauren Boebert, for democracy",1,rally,,,,,,,,,,,,https://durangoherald.com/amp/359868-durango-protesters-decry-us-rep-lauren-boeberts-rhetoric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Essex,VT,Essex Junction Five Corners,,dozens,24,24,,,"against President Trump, for democracy",1,demonstration,,,,,,,,,,,,https://www.wcax.com/2021/01/08/essex-rally-goers-call-for-trump-to-go/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Graham,NC,Wyatt Outlaw Park,,,,,Occupy Graham,,"against President Trump, for democracy",1,rally,,,,,,,,,,,,https://www.thetimesnews.com/story/news/2021/01/12/occupy-graham-protest-daily-next-week/6636891002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Grand Junction,CO,outside offices of U.S. Congresswoman Lauren Boebert,,,,,Rural Colorado United,,"for resignation of U.S. Congresswoman Lauren Boebert, for democracy",1,rally,,,,,,,,,,,,https://krdo.com/news/2021/01/08/rally-in-pueblo-calls-for-rep-lauren-boeberts-resignation/,https://durangoherald.com/amp/359868-durango-protesters-decry-us-rep-lauren-boeberts-rhetoric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Humboldt,TN,outside mayor's office,,several,3,3,,,against animal abuse,0,protest,,,,,,,,,,,,https://www.wbbjtv.com/2021/01/08/residents-gather-to-protest-alleged-animal-abuse-in-humboldt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Kansas City,MO,12th St & Oak St,Friday Night Protest,,,,Black Rainbow,,"against racism, against police brutality, for police accountability",1,protest; march,,,,,,,,,,,,https://fox4kc.com/news/one-year-later-group-continues-to-hold-protests-outside-kcpd-headquarters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Kansas City,MO,3101 Gillham Plaza; home of Presiding Judge Dale Youngs,Zero Eviction January,more than 100,100,100,KC Tenants,,for moratorium on evictions and cancelling rent during coronavirus pandemic,0,march; protest,present at judge's home; asked protesters to get off lawn because they were trespassing,complied with police request to clear lawn,,,,,,,,,,https://www.kmbc.com/article/kc-tenants-protest-outside-judges-home-friday/35167487,https://www.kshb.com/news/local-news/kc-tenants-rally-outside-jackson-county-judges-home,https://www.instagram.com/p/CJzfNRRB0Bf/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Lafayette,CA,El Curtola Blvd & Highway 24,,,,,Contra Costa County Patriots,,for President Trump,2,demonstration,,,,,,,,,,,,https://www.sfgate.com/news/bayarea/article/Council-To-Ask-State-To-Remove-Highway-Overpass-16006373.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Melrose,FL,,,count video,20,30,,parents and students,against planned closure of Melrose Elementary School,0,protest,,,,,,,,,,,,https://www.wcjb.com/2021/01/09/parents-community-protest-potential-closure-of-melrose-elementary/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Minneapolis,MN,Hennepin County District Court,Community Rally: Justice for Dolal Idd,FB: 139,139,139,CAIR-Minnesota; Anti-War Committee; Twin Cities Coalition for Justice 4 Jamar; Racial Justice Network,,"against racism, against police violence, for justice for Dolal Idd",1,rally,,,,,,,,,,,,https://www.facebook.com/events/2849153338694430/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,New York,NY,"Carl Schurz Park, Manhattan",,,,,Upper East Side for Black Lives Matter,,"against racism, against police violence",1,vigil; march,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1347554495421677573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,New York,NY,"McCarren Park, Brooklyn",,,,,,,"against racism, against police violence",1,gathering,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1347554495421677573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,New York,NY,"Metropolitan Detention Center, Brooklyn",Fridays at MDC,,,,,,"in support of people incarcerated in Metropolitan Detention Center, against racism, against police violence, for justice for Jamel Floyd",0,rally; demonstration,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1347554495421677573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Oakland,CA,,,,,,,teachers,against governor's plan for reopening schools during coronavirus pandemic,0,caravan,,,,,,,,,,,,https://www.radio.com/kcbsradio/news/local/local-teachers-protest-gov-newsoms-school-reopening-plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Philomath,OR,Philomath School District,,,,,,parents,against Philomath School District decision to keep schools closed due to COVID-19,,protest,,,,,,,,,,,,https://www.kezi.com/content/news/Parents-plan-to-protest-Philomath-School-Districts-school-closure-573553991.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Portland,OR,downtown,,count pic,40,50,,Portland's Oromo community,against war and genocide in Tigray region of Ethiopia,0,protest,,,,,,,,,,,,https://www.koin.com/news/protests/ethiopians-in-portland-protest-ongoing-tigray-war/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Pueblo,CO,outside offices of U.S. Congresswoman Lauren Boebert,,count video,20,30,Rural Colorado United,constituents,"for resignation of U.S. Congresswoman Lauren Boebert, for democracy",1,rally,,,,,,,,,,,,https://krdo.com/news/2021/01/08/rally-in-pueblo-calls-for-rep-lauren-boeberts-resignation/,https://durangoherald.com/amp/359868-durango-protesters-decry-us-rep-lauren-boeberts-rhetoric,https://www.fox21news.com/top-stories/rally-against-lauren-boebert-demanding-her-removal/,https://gazette.com/news/group-at-pueblo-rally-calls-for-removal-of-lauren-boebert-from-congress/article_b654ba36-52ba-11eb-982a-77b5ab6aa387.html,https://www.koaa.com/news/covering-colorado/group-holds-rally-in-pueblo-pushing-for-recall-of-lauren-boebert,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Sioux City,IA,U.S. District Court,,around 40,40,40,,,against war and genocide in Tigray region of Ethiopia,0,protest,,,,,,,,,,,,https://www.siouxlandproud.com/news/local-news/protest-held-in-downtown-sioux-city-about-ethiopian-government/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Valencia,CA,24290 McBean Pkwy to Henry Mayo Newhall Hospital,,about a dozen vehicles,12,12,California Nurses Association/National Nurses United,nurses,against waiver allowing hospital to change to patient-to-nurse ratio during coronavirus pandemic,0,caravan,,,,,,,,,,,,https://www.nationalnursesunited.org/press/henry-mayo-newhall-hospital-nurses-say-hospital-industry-attack-safe-staffing-risks-lives,https://www.hometownstation.com/santa-clarita-news/public-safety-2/henry-mayo-nurses-hold-car-parade-to-protest-nurse-to-patient-staffing-ratios-361909,https://scvnews.com/henry-mayo-nurses-speak-out-about-increased-nurse-to-patient-ratios/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Washington,DC,U.S. Capitol,,count pic,8,10,Shut Down DC,,"for impeaching President Trump, for democracy",1,demonstration,,unfurled massive banner with impeachment clause of U.S. constitution,,,,,,,,,,IG @shutdowndc_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Washington,DC,U.S. Supreme Court,,,,,Death Penalty Action,,against death penalty,1,protest,,,,,,,,,,,,https://menafn.com/1101378478/ADVISORY-Regarding-Actions-and-Protests-to-Scheduled-Federal-Executions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Washington,DC,,,,,,,family of Dustin Higgs,"against death penalty, against execution of Dustin Higgs",1,protest,,,,,,,,,,,,https://menafn.com/1101378478/ADVISORY-Regarding-Actions-and-Protests-to-Scheduled-Federal-Executions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Winchester,VA,"Frederick County Public Schools, 1415 Amherst St",,more than 60,60,60,,athletes and parents,against suspension of winter school sports due to coronavirus pandemic,0,protest,,,,,,,,,,,,https://www.winchesterstar.com/winchester_star/athletes-hold-second-larger-protest-of-frederick-sports-delay/article_d77bbbf5-7ff5-59f6-8e6f-a54a3d9c73b6.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Wooster,OH,Market St and Liberty St,,,,,,,against racism,1,demonstration,,,,,,,,,,,,https://twitter.com/desireejweber/status/1357411129488769028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Albertville,AL,Marshall County Courthouse,,,,,Reclaiming Our Time,,for removal of Confederate flag from county courthouse lawn,1,demonstration,,,,,,,,,,,,https://www.al.com/news/2020/12/body-bags-of-slaves-latest-weapon-in-confederate-flag-fight.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Augusta,ME,Maine State House,Let's Tell Janet Request Denied,15-20 people,15,20,Donald Trump Patriots,,"against state coronavirus mandates and lockdowns, against Governor Mills",0,protest,,,,,,,,,,,,https://www.necn.com/on-air/as-seen-on/anti-mask-protest-planned-outside-maine-state-house/2385478/,https://www.wabi.tv/2021/01/09/max-linn-holds-protest-of-governor-mills-pandemic-response-in-augusta/,https://www.newscentermaine.com/article/news/politics/former-us-senate-candidate-holds-pro-trump-rally/97-ee1a6d8f-bf93-4de2-b6ad-964c3b7bc1a0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Austin,TX,Texas State Capitol,,hundreds,200,200,Republican Party of Texas,,"for President Trump, against election fraud, against abortion, for gun rights, for reopening schools during coronavirus pandemic",2,rally,closed capitol grounds; observed rally,,,,,,,,,,,https://www.kxan.com/news/texas/trump-supporters-gather-for-rally-outside-texas-capitol-on-saturday/,https://cbsaustin.com/news/local/texas-republicans-rally-at-state-capitol,https://www.houstonchronicle.com/news/article/Texas-GOP-hold-rally-near-State-Capitol-just-days-15858803.php,https://news4sanantonio.com/news/local/texas-republicans-rally-at-state-capitol,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Beverly Hills,CA,Wallis Annenberg Center,Beverly Hills Freedom Rally,,,,,,"for President Trump, against election fraud, in honor of Ashli Babbitt",2,rally; demonstration,,,,,,,,,,,,https://patch.com/california/los-angeles/patriots-push-forward-trump-rally-planned-los-angeles,https://spectrumnews1.com/ca/la-west/politics/2021/01/09/rallies-set-for-downtown-la--beverly-hills-saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Birmingham,AL,Court Square Fountain to Alabama State Capitol,,,,,Alabama Students Against Prisons,,"against construction of for-profit prisons, for criminal justice reform",0,march; protest,,,,,,,,,,,,https://opelikaobserver.com/alabama-students-and-community-members-stage-protest-in-opposition-to-kay-iveys-private-prison-construction-plan/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Boston,MA,Boston Common,,,,,Refuse Fascism,,"against President Trump, against fascism, for democracy",1,rally,,,,,,,,,,,,https://www.wcvb.com/article/pro-anti-trump-demonstrators-continue-to-rally-in-massachusetts-days-after-capitol-chaos/35170383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Charlottesville,VA,Albemarle County Office Building,,over 100; nearly 150,100,150,Indivisible Charlottesville,,"against President Trump, against fascism, for democracy, for removing U.S. Congressman Bob Good from office",1,rally,,,,,,,,,,,,https://dailyprogress.com/news/local/at-rally-protesters-call-for-trumps-ouster/article_2b9ac3be-52d2-11eb-a064-47ad709f5a43.html,https://dailyprogress.com/news/local/photos-demonstrators-declare-no-haven-for-fascists/collection_59a15d7e-52c6-11eb-aa7e-57c64cd00b83.html,https://www.nbc29.com/2021/01/09/demonstrators-gather-protest-removal-president-trump/,https://www.cbs19news.com/story/43149703/downtown-protestors-want-trump-and-bob-good-removed,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Chattanooga,TN,Miller Park,,around 20,20,20,,,"against U.S. Representatives Chuck Fleishman and Marsha Blackburn and Bill Hagerty, for democracy",1,demonstration,,,,,,,,,,,,https://www.chattanoogan.com/2021/1/7/421124/Peaceful-Demonstration-Set-For-Saturday.aspx,https://www.chattanoogan.com/2021/1/9/421242/Protesters-At-Miller-Park-Hit.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Chicago,IL,downtown,,about two dozen,24,24,,restaurant operators and small-business owners,for reopening restaurants and small businesses and schools during coronavirus pandemic,0,rally,,,,,,,,,,,,https://www.msn.com/en-us/news/us/rally-held-in-favor-of-ending-covid-19-restrictions-including-school-closures/ar-BB1cCimX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Chicago,IL,Trump International Hotel and Tower Chicago,,,,,Refuse Fascism,,"against President Trump, against fascism, for democracy",1,rally,,,,,,,,,,,,https://www.nbcchicago.com/news/local/refuse-fascism-holds-rally-at-chicagos-trump-tower-saturday/2412382/,https://chicago.cbslocal.com/2021/01/09/activists-call-for-president-trump-to-pack-up-and-go-outside-trump-tower/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Cleveland,OH,Market Square,Stop the Fascist Coup!,FB: 6,6,6,Refuse Fascism Ohio,,"against President Trump, against fascism, for democracy",1,protest,,,,,,,,,,,,https://www.facebook.com/events/732897684330539/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Columbus,OH,Ohio State Capitol,Rally for Accountability and Transparency for Casey Goodson!,count video,40,60,,,"against racism, against police violence, for police accountability and transparency, for justice for Casey Goodson Jr.",1,rally,,"a handful of participants wore tactical gear and openly carried long guns, identified themselves as protectors",,,,,,,,,,https://www.facebook.com/events/302940261074632/,https://spectrumnews1.com/oh/dayton/news/2021/01/11/blm-protest-forms-at-ohio-statehouse-after-pro-trump-protest-planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Dallas,TX,Dallas City Hall,Unite Against Trump and the Far Right!,,,,In Solidarity; Socialist Alternative North Texas,,"against President Trump, against fascism, for democracy",1,rally,,,,,,,,,,,,https://www.facebook.com/events/220903159611232/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Dannemora,NY,Clinton Annex,,80 people; more than 200,80,200,New York State Correctional Officers Police Benevolent Association,community members,against planned closure of state prison,0,rally,,,,,,,,,,,,https://www.pressrepublican.com/news/rally-to-defend-clinton-annex/article_c2a2c4ba-5231-11eb-b80e-cba0eeb03049.html,https://www.pressrepublican.com/rally-protests-closure-of-clinton-correctional-annex/article_d4980c83-9961-568d-a341-a9166405fd63.html,https://www.mychamplainvalley.com/news/protesters-gather-as-prison-closure-nears/,https://www.mynbc5.com/article/community-members-rally-in-front-of-clinton-annex/35170311,https://www.wcax.com/2021/01/10/clinton-annex-staff-community-rally-to-keep-it-open/,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Des Moines,IA,,March for Life Chicago,,,,weDignify,,against abortion,2,rally,,,,,,,,,,,,https://www.ncregister.com/news/pro-lifers-march-on-plans-for-major-national-events-modified-for-2021-6wbjg9rk,https://marchforlifechicago.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Englewood,NJ,Mackay Park,,,,,,,"against President Trump, for democracy",1,demonstration,,,,,,,,,,,,https://www.northjersey.com/story/news/bergen/englewood/2021/01/07/trump-impeachment-demanded-englewood-nj-after-dc-riots/6581202002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Eugene,OR,Wayne Lyman Morse U.S. Courthouse,Stand Against Socialism Rally,about 70; roughly 75; approximately 100,70,100,,Proud Boys and Trump supporters,"for President Trump, against Governor Brown, against tyranny, against China",2,rally,"large police presence, including SWAT teams; riot gear; intervened in fight; declared unlawful assembly",many wore tactical gear; at least one openly carried a long gun; fought with with counter-protesters; attacked car with counter-protesters; shouted racial slurs,,unclear,"3 total, unclear how many per group",,,,20210109-eugene-trump,,,https://www.eugeneweekly.com/2021/01/11/pro-trump-rally-in-eugene-turns-violent/,https://www.koin.com/news/oregon/3-arrested-at-trump-rally-counter-protest-in-eugene/,https://kcby.com/news/local/three-men-arrested-at-unlawful-protest-that-drew-police-and-swat-teams-in-eugene-01-10-2021,https://nbc16.com/news/local/trump-rally-organizer-spoke-with-blm-counter-protesters-about-unity-01-11-2021,https://kval.com/news/local/pro-trump-rally-turns-violent-at-wayne-morse-courthouse-in-eugene,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Eugene,OR,Wayne Lyman Morse U.S. Courthouse,,,,,,,"against President Trump, against racism, against fascism",1,counter-protest,"large police presence, including SWAT teams; riot gear; intervened in fight; declared unlawful assembly",fought with protesters,,unclear,"3 total, unclear how many per group",,,,20210109-eugene-trump,,,https://www.eugeneweekly.com/2021/01/11/pro-trump-rally-in-eugene-turns-violent/,https://kval.com/news/local/pro-trump-rally-turns-violent-at-wayne-morse-courthouse-in-eugene,https://kcby.com/news/local/three-men-arrested-at-unlawful-protest-that-drew-police-and-swat-teams-in-eugene-01-10-2021,https://nbc16.com/news/local/trump-rally-organizer-spoke-with-blm-counter-protesters-about-unity-01-11-2021,https://www.koin.com/news/oregon/3-arrested-at-trump-rally-counter-protest-in-eugene/,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Frankfort,KY,Kentucky State Capitol,Patriot Rally,more than 100; over 200,100,200,United Kentucky,Kentucky Three Percenters; Kentucky State Militia,"for President Trump, against election fraud, against state coronavirus mandates, for impeaching Governor Beshear, for gun rights",2,rally,,"some wearing full tactical gear and carrying zip ties; many carrying long guns, described as ""heavily armed"" and ""militia""",,,,,,,,,,https://www.courier-journal.com/story/news/local/2021/01/09/live-updates-patriot-rally-gathered-outside-kentucky-capitol/6586529002/,https://www.whas11.com/article/news/kentucky/state-capitol-rally/417-c2d778e0-e26d-4424-9074-d2ba455bb93f,https://www.kentucky.com/news/politics-government/article248392675.html,https://www.lex18.com/news/covering-kentucky/protesters-gather-outside-kentucky-capitol,https://www.wlky.com/article/armed-protesters-gathered-outside-ky-capitol-calling-for-impeachment-of-gov-beshear/35170048,https://www.usatoday.com/story/news/nation/2021/01/09/kentucky-patriot-rally-armed-protesters-capitol/6610891002/,https://www.forbes.com/sites/tommybeer/2021/01/09/heavily-armed-protesters-gather-outside-kentucky-capitol-for-militia-rally/?sh=5e9f0ef4763b,https://www.wtvq.com/2021/01/09/self-proclaimed-patriots-hold-second-amendment-rally-in-frankfort/,https://www.courier-journal.com/videos/news/politics/2021/01/10/watch-sights-and-sounds-patriot-rally-frankfort/6613008002/,https://www.state-journal.com/news/militia-gathers-debunked-election-claims-repeated-at-patriot-rally-outside-capitol/article_21350f7e-52d7-11eb-a9b7-7fcadf0684c9.html,https://twitter.com/RedTRaccoon/status/1348116646901264384,https://www.messenger-inquirer.com/news/beshear-condemns-armed-militia-at-frankfort-protest/article_0cba955e-f9de-5cbf-b6f9-e99e8ff65da6.html,,,,,,,,,,,,,,,,,,
2021-01-09,Gainesville,FL,"Exactech Arena, University of Florida",,count pic,15,20,,University of Kentucky men's basketball players and coaches,"against racism, against police violence",1,demonstration,,kneeled during national anthem,,,,,,,,,,https://www.courier-journal.com/story/sports/college/kentucky/2021/01/09/kentucky-basketball-news-uk-players-kneel-during-national-anthem/6611549002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Gaylord,MI,BIG Pavilion,"""Risk It for the Brisket"" Freedom Rally",hundreds,200,200,The Iron Pig Smokehouse,,against state coronavirus restrictions on restaurants,0,rally,,,,,,,,,,,,https://www.9and10news.com/2021/01/09/iron-pig-smokehouse-holds-freedom-rally-despite-controversy/,https://upnorthlive.com/news/local/iron-pig-smokehouse-in-gaylord-holds-risk-it-for-the-brisket-freedom-rally,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Graham,NC,Wyatt Outlaw Park,,,,,Occupy Graham,,"against President Trump, for democracy",1,rally,,,,,,,,,,,,https://www.thetimesnews.com/story/news/2021/01/12/occupy-graham-protest-daily-next-week/6636891002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Greenwich,NY,Mowry Park,,,,,,,"in remembrance of George Floyd, against police brutality, for racial justice, Black Lives Matter",1,vigil,,,,,,,,,,,,https://www.timesunion.com/news/article/How-one-woman-kept-George-Floyd-s-story-alive-in-16210166.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Hackensack,NJ,Bergen County Jail,Call to Musical Arms,,,,,,in support of ICE detainees,1,demonstration,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1347893834915655680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Hastings-on-Hudson,NY,VFW Plaza,,,,,,,for impeaching President Trump,1,rally,,,,,,,,,,,,https://westchester.news12.com/hastings-rally-calls-for-president-trumps-impeachment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Houston,TX,1000 Westheimer Rd,No to a Fascist Coup!,,,,Refuse Fascism,,"against President Trump, against fascism, for democracy",1,protest,,,,,,,,,,,,https://actionnetwork.org/events/now-is-the-time-to-act-protest-no-to-a-fascist-coup-sat-19-montrose-and-westheimer-4-pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Kansas City,MO,Shawnee Mission Northwest to JC Nichols Fountain,Kisan Rally,,,,,,in support of striking farmers in India,0,rally,,,,,,,,,,,,https://www.kctv5.com/kc-kisaan-rally-to-support-farmers-in-india/article_66e97f44-5289-11eb-9cfb-d3e3d7acb9ab.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,La Marque,TX,,,over 100,100,100,,,"against racism, against police violence, against racism in criminal justice system, for justice for Joshua Feast",1,march,,,,,,,,,,,,https://www.khou.com/article/news/local/attorney-ben-crump-draws-comparison-between-joshua-feast-capitol-rioters/285-2cfed34b-bc5b-4aed-b659-31740f4c31a7,https://www.liberationnews.org/la-marque-texas-protest-demands-jailing-of-cop-who-killed-joshua-feast/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Lancaster,CA,"California State Prison, Los Angeles County",,,,,Families United to End LWOP,,for release of low-risk inmates from prison and for safer conditions in prisons during coronavirus pandemic,0,protest,,,,,,,,,,,,https://mynewsla.com/crime/2021/01/09/inmate-activists-protest-for-covid-related-release-of-lancaster-prison-inmates/,https://www.dailynews.com/2021/01/10/lancaster-protesters-urge-early-release-of-inmates-amid-pandemic/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Los Angeles,CA,Pershing Square,,dozens of cars; 35 cars,24,35,Refuse Fascism,,"against President Trump, against fascism, for democracy",1,rally; caravan,,,,,,,,,,,,https://patch.com/california/los-angeles/patriots-push-forward-trump-rally-planned-los-angeles,https://spectrumnews1.com/ca/la-west/politics/2021/01/09/rallies-set-for-downtown-la--beverly-hills-saturday,https://mynewsla.com/crime/2021/01/09/anti-trump-protest-starts-downtown-heads-toward-beverly-hills/,https://www.foxla.com/news/anti-trump-protest-started-in-downtown-la-heads-toward-pro-trump-rally-in-beverly-hills,http://www.ladowntownnews.com/news/refuse-fascism-demonstrates-in-response-to-capitol-coup/article_fe691a32-59aa-11eb-ac0f-5f0dfdafdcd8.html,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Madison,WI,"Capitol Square; office of U.S. Senator Ron Johnson, 5315 Wall St",Caravan Against Fascism,about 40 cars,40,40,Democratic Socialists of America Madison; Allies for Black Lives,,"for resignation of U.S. Senator Ron Johnson, for democracy, against fascism, against President Trump",1,caravan,,,,,,,,,,,,https://lacrossetribune.com/news/state-and-regional/govt-and-politics/watch-now-protesters-call-for-sen-ron-johnsons-resignation-in-madison-march-on-saturday/article_92df7f78-5f04-5481-8503-0cece2194df9.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Manchester,CT,,,around 150,150,150,Power Up Manchester,,"against racism, against police violence, in support of Keren Prescott",1,rally,,,,,,,,,,,,https://www.courant.com/breaking-news/hc-br-rally-supports-manchester-activist-20210109-efh4b7fvkrhnfeb6y723vhjwoq-story.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Mays Landing,NJ,Main St,Peaceful Protest Against American Traitor Jeff Van Drew,dozens,24,24,,,"for resignation of U.S. Representative Jeff Van Drew, for democracy",1,protest,,,,,,,,,20210109-mayslanding-democracy,,,https://pressofatlanticcity.com/news/local/protest-underway-at-van-drews-office-in-mays-landing/article_2439dc13-19dc-54db-b694-24c53c2c60a7.html,https://www.nj.com/cape-may-county/2021/01/protesters-call-for-rep-jeff-van-drew-to-resign-after-vote-against-certifying-joe-bidens-presidential-win.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Mays Landing,NJ,Main St,,one,1,1,,,"against Democratic Party, against abortion",2,counter-protest,,shouted at protesters as crowd dispersed,,,,,,,20210109-mayslanding-democracy,,,https://pressofatlanticcity.com/news/local/protest-underway-at-van-drews-office-in-mays-landing/article_2439dc13-19dc-54db-b694-24c53c2c60a7.html,https://www.nj.com/cape-may-county/2021/01/protesters-call-for-rep-jeff-van-drew-to-resign-after-vote-against-certifying-joe-bidens-presidential-win.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Memphis,TN,7930 North Germantown Parkway,,,,,,,"against opening pet store, against puppy mills, for animal rights",0,protest,,,,,,,,,,,,https://wreg.com/news/protest-planned-in-memphis-as-petland-store-prepares-to-open/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Milwaukee,WI,Kops Park,"No COPS Grant, CPAC Now! Rally and Caravan",FB: 59,59,59,Milwaukee Alliance Against Racist & Political Repression; The People's Revolution,,"against racist policing, for defunding police, for community control of police",1,rally; caravan,,,,,,,,,,,,https://www.facebook.com/events/181679496997239/,https://www.cbs58.com/news/local-organizers-rally-against-cops-grant-demanding-the-citys-common-council-to-decline-federal-funding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Milwaukee,WI,"Urban Outfitters, 1937 E Kenilworth Pl",,,,,PETA,,"against sale of wool products, against animal cruelty",0,demonstration,,,,,,,,,,,,https://www.peta.org/media/news-releases/peta-sheep-to-protest-urban-outfitters-in-milwaukee/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
