date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-07-10,Naples,FL,Airport Pulling Rd S and US 41,White Lives Matter,,,,,,for white supremacy,2,march,,,,,,,,,,,,https://twitter.com/Wlmmarch/status/1413582253024858114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Nashua,NH,Chase Bank,,count pic,6,8,Extinction Rebellion,,"against Line 3 oil pipeline, for environmental protection, for indigenous peoples' rights, against Chase Bank, in justice is not an investment, this bank funds tar sands oil",1,demonstration,,,,,,,,,,,,https://twitter.com/RealChrisBalch/status/1413976804868730885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Nashville,TN,home of District Attorney Glenn Funk,,count video,10,15,People's Plaza,family,"for justice for Daniel Hambrick, against police brutality, for police accountability, against racism, for resignation of District Attorney Glenn Funk",1,protest,on scene,,,,,,,,,,,https://www.newschannel5.com/news/anger-from-hambricks-family-continues-as-former-mnpd-officer-gets-three-year-sentence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Navarre,FL,8543 Navarre Pkwy,White Lives Matter,,,,,,for white supremacy,2,march,,,,,,,,,,,,https://twitter.com/Wlmmarch/status/1413582083373535234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"86th St and East End Ave, Manhattan; Gracie Mansion",Da Homeless Hero's March on Gracie Mansion,about 150; hundreds,150,200,Da Homeless Hero; Jews for Racial & Economic Justice; UWS Open Hearts Initiative,,"for housing for homeless New Yorkers, against transferring unhoused people from hotels to congregate shelters during coronavirus pandemic, housing is a human right, Intro 146 now, poverty is violence",1,rally; march,,,,,,,,,,,,https://twitter.com/JFREJNYC/status/1413229609781452802,https://twitter.com/homeless_hero/status/1413335222914109440,https://twitter.com/JFREJNYC/status/1413925087045197829,https://twitter.com/UWSOpenHearts/status/1413926351623573508,https://twitter.com/datainput/status/1413991021663432705,https://twitter.com/protest_nyc/status/1413938490249711624,https://pix11.com/news/local-news/homeless-advocates-protest-at-gracie-mansion-after-lawsuit-against-city/,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"Carl Schurz Park, Manhattan",,,,,Upper East Side for Black Lives Matter,,"against racism, against police violence",1,vigil; march,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413766498062114818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"Grand Army Plaza, Brooklyn",Solidarity with Immigrant Communities,,,,Los Brown Berets NYC,,"against immigrant deportations, against President Biden, against racism, against state repression and police brutality, for abolishing ICE, for citizenship for all undocumented immigrants, for immigrant family reunification, for open borders for all people fleeing the consequences of U.S. imperialism",1,rally; march,followed marchers,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413766498062114818,https://www.instagram.com/p/CQ9IJQMjX1n/,https://twitter.com/protest_nyc/status/1414001981765689345,https://twitter.com/protest_nyc/status/1414010359564935168,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"Joyce Kilmer Park, the Bronx",Solidarity with Immigrant Communities,,,,Los Brown Berets NYC,,"against immigrant deportations, against President Biden, against racism, against state repression and police brutality, for abolishing ICE, for citizenship for all undocumented immigrants, for immigrant family reunification, for open borders for all people fleeing the consequences of U.S. imperialism",1,rally; march,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413766498062114818,https://www.instagram.com/p/CRHcgCJjt8W/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"McCarren Park, Brooklyn",,,,,,,"against racism, against police violence",1,vigil,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413766498062114818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"St. Paul & St. Agnes, 234 Congress St, Brooklyn",,,,,40 Days for Life,,against abortion rights,2,protest,,,,,,,,,20210710-brooklyn-abortion,led by Father Fidelis Mosciniski,,https://www.instagram.com/p/CQ9Qr6mjie7/,https://www.instagram.com/p/CRJvC_TjayH/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"St. Paul & St. Agnes, 234 Congress St, Brooklyn",No Home for Clinic Invaders in Brooklyn,,,,NYC for Abortion Rights,,for abortion rights,1,counter-protest,,,,,,,,,20210710-brooklyn-abortion,,,https://twitter.com/protest_nyc/status/1413766498062114818,https://www.instagram.com/p/CQ9Qr6mjie7/,https://www.instagram.com/p/CRJvC_TjayH/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"Times Square, Manhattan",Justice Ride XXVI: Not Yet Free,,,,Justice Rides; Street Riders NYC,,for Black liberation,1,bicycle ride,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413766498062114818,https://www.instagram.com/p/CRE0zMDMTI6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"Union Square, Manhattan",Fire Artem: The Brunch Shift,count pic,15,20,,,"against police brutality, for police accountability, against racism",1,march,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413766498062114818,https://www.instagram.com/p/CRrxihPBnwc/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"United Metro Energy Corp., 500 Kingsland Ave, Brooklyn",,,,,Teamsters Local 553,,for higher pay and better health benefits for United Metro Energy workers,0,strike; picket,,,,,,,,,,,,https://inthesetimes.com/article/united-metro-energy-labor-politics-unions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"Washington Square Park, Manhattan",Workers Assembly,,,,Workers Assembly Against Racism,,"for collective bargaining rights, for immigrants' rights, against colonialism, abolish police, abolish ICE, Black Lives Matter",1,rally,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413766498062114818,https://www.instagram.com/p/CRFY54Ljp-Z/,https://www.instagram.com/p/CQtPgFtDVkG/,https://twitter.com/protest_nyc/status/1413953541308305412,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,New York,NY,"Windmuller Park, Queens",Solidarity with Immigrant Communities,,,,Los Brown Berets NYC,,"against immigrant deportations, against President Biden, against racism, against state repression and police brutality, for abolishing ICE, for citizenship for all undocumented immigrants, for immigrant family reunification, for open borders for all people fleeing the consequences of U.S. imperialism",1,rally; march,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413766498062114818,https://www.instagram.com/p/CQ_erbJjZih/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,North Charleston,SC,North Charleston City Hall,Good Trouble Rally,,,,Carolina for All; Racial Justice Network,,"for the For the People Act, for voting rights, for democracy",1,rally,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163618/signup/,https://www.live5news.com/2021/07/10/groups-rally-calling-sen-scott-support-voting-rights-bills/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Oakland,CA,Lake Merritt Amphitheater,,,,,,Black families,against gun violence,0,protest,organized the rally,,,,,,,,,,,https://twitter.com/LCRWnews/status/1413947261923430401,https://www.sfchronicle.com/bayarea/article/Debate-over-violence-prevention-in-Oakland-16306741.php,https://sanfrancisco.cbslocal.com/2021/07/10/police-chief-leads-safe-oakland-rally-at-lake-merritt-as-homicide-rate-soars/,https://twitter.com/LCRWnews/status/1413947240683479041,https://twitter.com/LCRWnews/status/1414297780378423305,https://www.ktvu.com/news/stand-up-for-a-safe-oakland-rally-draws-community-together-to-denounce-violence,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Oakland,CA,Lake Merritt; Lowell Park,Reimagine Safety Community Celebration & Caravan,,,,Justice Teams Network; East Bay Alliance for a Sustainable Economy; Oakland Rising; Asian Pacific Environmental Network; Anti Police-Terror Project,,"for defunding police, for reimagining public safety, against criminal violence",1,rally; caravan,,heckled pro-police event,,,,,,,,,,https://twitter.com/CatsCommentary/status/1413311785919188998,https://www.facebook.com/events/s/reimagine-safety-community-cel/502100981048513/,https://twitter.com/FreePressProj/status/1413962050485686272,https://www.sfchronicle.com/bayarea/article/Debate-over-violence-prevention-in-Oakland-16306741.php,https://sanfrancisco.cbslocal.com/2021/07/10/police-chief-leads-safe-oakland-rally-at-lake-merritt-as-homicide-rate-soars/,https://twitter.com/LCRWnews/status/1413947240683479041,https://twitter.com/LCRWnews/status/1414297780378423305,https://www.ktvu.com/news/stand-up-for-a-safe-oakland-rally-draws-community-together-to-denounce-violence,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Olympia,WA,Washington State Capitol,Freedom Rally,FB: 49,49,49,Unmask Our Kids,,"against coronavirus mask and vaccination mandates, unmask our kids, against critical race theory and comprehensive sex education in schools, against COVID-19 vaccine passports, for the right to choose",2,rally,,,,,,,,,,,,https://www.facebook.com/events/537913687240558/,https://twitter.com/IREHR/status/1413600635950272515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Omaha,NE,Old Market,Heartland Pride Parade 2021,,,,Heartland Pride,,for LGBTQ+ pride,1,march; rally,,,,,,,,,,,,https://twitter.com/TheDominiqueM/status/1412521867924082699,https://heartlandpride.org/2021-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Oregon City,OR,"End of the Oregon Trail Interpetive Center; Chemawa Indian School, Salem, OR",,,,,,indigenous activists,raising awareness of deaths of indigenous children in residential schools,0,rally; run,,,,,,,,,,,,https://twitter.com/NDpendentPDX/status/1413876803341406213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Perry,GA,Georgia National Fairgrounds,,,,,,elected officials,for Brian Kemp for governor,2,rally,,,,,,,,,,,,https://www.13wmaz.com/article/news/local/were-not-backing-down-gov-brian-kemp-holds-kick-off-rally-in-perry/93-4958316d-6b4d-4312-9213-da6da4fdcac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Philadelphia,PA,Independence Hall,,,,,Consent Awareness Network,sexual assault survivors; victim advocates,"against Pennsylvania Supreme Court's decision to overturn Bill Cosby's sexual assault conviction, Cosby is a rapist, for accountability for perpetrators of rape and sexual assault",0,protest,,,,,,,,,,,,https://6abc.com/bill-cosby-accusers-protests-sexual-assault-philadelphia/10878163/,https://www.foxnews.com/us/philadelphia-group-gathers-protest-bill-cosby-prison-release,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Philadelphia,PA,Philadelphia City Hall,Philly for Palestine: March Against Israeli Apartheid,count pic,50,70,Workers World Party,,"free Palestine, against Israeli apartheid",0,march,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1413571515988291586,https://twitter.com/protest_nyc/status/1413945967976538112,https://twitter.com/protest_nyc/status/1414063992742494210,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Pinecrest,FL,11111 Pinecrest Pkwy,White Lives Matter,two,2,2,,,for white supremacy,2,march,on scene,,,,,,,,,,,https://twitter.com/Wlmmarch/status/1413581800312610817,https://twitter.com/MIAagainstFash/status/1413920366213439490,https://www.wmfe.org/planned-white-supremacist-rally-flops-in-pinecrest-fbi-warned-village-officials/185454,https://twitter.com/Wlmmarch/status/1414678812059705348,https://twitter.com/Wlmmarch/status/1414679601964584965,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Pittsboro,NC,downtown,,,2,2,,,for white supremacy,2,demonstration,,,,,,,,,,,,https://twitter.com/chathamaction/status/1413956539048660994,https://twitter.com/m1523751/status/1413920193299075075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Portsmouth,NH,"Connect Community Church, 200 Chase Dr; Market Square; Prescott Park",2021 Seacoast Walk: Celebrating 50 Years of Youth Voting,count pic,30,40,Open Democracy New Hampshire; League of Women Voters-NH; NH Voters Restoring Democracy; New Hampshire Youth Movement; End Citizens United/Let America Vote; 603 Forward,,"for voting rights, for democracy, in celebration of the 26th amendment",1,march; rally,,,,,,,,,,,,https://www.seacoastonline.com/story/news/local/2021/07/09/open-democracy-youth-vote-rally-portsmouth-nh/7880676002/,https://www.opendemocracynh.org/2021_seacoast_walk,https://www.seacoastonline.com/story/news/local/2021/07/10/portsmouth-open-democracy-nh-protect-right-to-vote/7917011002/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Princeton,NJ,Hinds Plaza,Deadline for Democracy,FB: 8,8,8,Indivisible Cranbury,,"for the For the People Act, for voting rights, for democracy",1,demonstration,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163389/signup/,https://www.facebook.com/events/1699749136879649/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Redmond,WA,Redmond Downtown Park,Deadline for Democracy Rally,FB: 9,9,9,Indivisible Eastside - WA,,"for the For the People Act, for voting rights, for democracy",1,rally,,,,,,,,,,,,https://www.facebook.com/events/624849205158172/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Riverside,CA,Historic Riverside Courthouse,Defending Our Democracy,,,,Indivisible 41,,"for the For the People Act, for voting rights, for democracy, end the filibuster",1,march; rally,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163512/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Robertsville,MO,,,more than 200,200,200,,,"for Eric Greitens for U.S. Senate, for patriotism, against Black Lives Matter, against antifa, for Christian values",2,rally,,,,,,,,,,Feat. Rudy Giuliani,,https://apnews.com/article/government-and-politics-campaigns-michael-brown-senate-elections-68d0e37cc3458892007ae8913e349288,https://twitter.com/ScooterCasterNY/status/1415012995902607360,https://twitter.com/ScooterCasterNY/status/1415054204788412418,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Ruffin,SC,2120 Southern Charm Rd,Count Us In,,,,Racial Justice Network,,"for the For the People Act, for voting rights, for democracy",1,rally,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163196/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Rutland,VT,Main Street Park,Vigil for Democracy in Rutland,,,,Vermont Indivisible Network,,"for the For the People Act, for voting rights, for democracy",1,vigil,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163331/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Saint Petersburg,FL,Williams Park,Deadline For Democracy/For The People Act Voting Rights Rally,FB: 23,23,23,Progressive Democrats of America Pinellas,,"for the For the People Act, for voting rights, for democracy",1,rally,,,,,,,,,,,,https://www.facebook.com/events/329646748621952/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,San Antonio,TX,"Sea World San Antonio, 10500 Sea World Dr",Boycott Vanilla Ice and Sea World,,,,Be the Change TX,,"boycott SeaWorld, save dolphins and whales, against animal cruelty",0,demonstration; boycott,,,,,,,,,,,,https://www.instagram.com/p/CREcz4YM5tX/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,San Diego,CA,Hillcrest,She Fest,,,,San Diego Pride,,for LGBTQ+ pride,1,rally,,,,,,,,,,,,https://www.cbs8.com/article/news/local/pride-parade-not-happening-instead-a-protest-march-to-highlight-lgbtq-community/509-753a0a3e-e1a0-4ebc-b9b2-a733d793066e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Seattle,WA,online,Deadline for Democracy WA State Virtual Rally,,,,Fix Democracy First; League of Women Voters of Washington,,"for the For the People Act, for voting rights, for democracy, against voter suppression, against racism",1,virtual rally,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163338/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Seguin,TX,Bauer Park,Rally and March for Voting Rights,,,,Guadalupe County Democrats,,"for the For the People Act, for voting rights, for democracy, against voter suppression, against racism",1,rally; march,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163463/signup/,https://www.guadalupedemocrats.org/calendar/2021/7/10/rally,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Sisters,OR,Cascade and Larch,Deadline For Democracy,,,,Indivisible Sisters,,"for the For the People Act, for voting rights, for democracy",1,demonstration,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163568/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Southern Pines,NC,735 S Stephens St,Deadline For Democracy,,,,Moore County NAACP,,"for the For the People Act, for voting rights, for democracy",1,rally,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163478/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Stillwater,MN,215 Main St N,Rally for Voting Rights,,,,St. Croix Valley Indivisible,,"for the For the People Act, for voting rights, for democracy",1,rally,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163416/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Tallahassee,FL,400 S Monroe St,Free Our Patriots Rally in Tally,about 100,100,100,Three Percenters; Proud Boys; Oath Keepers,,"for dropping charges against participants in January 6 action at U.S. Capitol, for patriotism, against communism, against President Biden",2,rally,on scene,,,,,,,,,Enrique Tarrio and Luis Miguel spoke,,https://twitter.com/getsthegoods/status/1407047712642682886,https://www.cltampa.com/news-views/florida-news/article/21153796/florida-republicans-will-host-rally-calling-for-jan-6-insurrectionists-to-be-released,https://www.floridaphoenix.com/2021/07/10/proud-boys-other-groups-rally-at-fl-capitol-to-demand-release-of-patriots-from-jan-6-insurrection/,https://floridapolitics.com/archives/440275-far-right-groups-rally-at-florida-capitol-for-release-of-jan-6-insurrectionists/,https://www.cltampa.com/news-views/florida-news/article/21153894/republican-candidates-proud-boys-and-others-rally-at-florida-capitol-for-release-of-jan-6-insurrectionists,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Tampa,FL,Curtis Hixon Park; Xochitl Cocina Mexicana,Free Britney,,,,,,"for justice for Britney Spears, against conservatorship abuse",0,march,,,,,,,,,,,,https://www.cltampa.com/news-views/local-news/article/21153852/theres-a-free-britney-march-happening-in-downtown-tampa-on-saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Urbana,IL,"Federal Courthouse, 201 S Vine St",Protect Our Vote Rally and March,count video,15,20,Bend the Arc; Champaign County ACLU,,"for the For the People Act, for voting rights, for democracy",1,rally; march,,,,,,,,,,,,https://www.facebook.com/events/3870442673079148/,https://www.wcia.com/news/bend-the-arc-c-u-rallies-to-protect-voting-rights/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Vernon,CT,Motel 6,,count video,60,80,,family; elected officials,"for justice for Zeshan Chaudhry, for gun control",1,rally,,,,,,,,,,,,https://www.fox61.com/article/news/crime/family-of-vernon-motel-owner-killed-in-shooting-rally-for-gun-reform/520-d17dc452-8497-45f8-97e7-716863de7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Vicksburg,MS,Fuzzy Johnson Park,,,,,Stop the Violence,community members; elected officials,against gun violence,0,rally,on scene,,,,,,,,,,,https://www.wjtv.com/news/community-members-speak-out-against-gun-violence-at-rally-in-vicksburg/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Waianae,HI,,,hundreds,200,200,UNITE HERE! Local 5,healthcare workers; hospitality workers,"for right to return to work after coronavirus pandemic for hospitality workers, against subcontracting of healthcare jobs to out-of-state workers, for reopening the Nanaikeola healthcare clinic",0,rally,,,,,,,,,,,,https://www.hawaiinewsnow.com/2021/07/11/healthcare-hospitality-workers-rally-waianae-protect-local-jobs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Warrenton,VA,Courthouse Square,Black Lives Matter Vigil for Action,,,,League of Women Voters of Prince William and Fauquier; NAACP-Fauquier County Branch; Afro-American Historical Association of Fauquier County; Piedmont Race Amity Project; Virginia Interfaith Center for Public Policy; Coming to the Table - Northern Shenandoah Valley,,"against systemic racism, Black Lives Matter",1,vigil,,,,,,,,,,,,https://www.fauquier.com/opinion/letter-vigil-organizers-feel-there-is-more-work-to-be-done/article_1e8c6ea6-e40f-11eb-bd81-cba43e95065e.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Winter Springs,FL,SR 434 and Tuskawilla Rd,White Lives Matter,,,,,,for white supremacy,2,march,,,,,,,,,,,,https://twitter.com/Wlmmarch/status/1413581919271505926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,against racism,1,demonstration,,,,,,,,,,,,online submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Worcester,MA,St. Vincent Hospital,,,,,Massachusetts Nurses Association,nurses,for fair contract and safe staffing levels for nurses at St. Vincent Hospital,0,strike; picket,,,,,,,,,,,,https://www.telegram.com/story/news/2021/07/21/st-vincent-hospital-nurses-strike-marlena-pellegrino-tenet-healthcare/8043601002/,https://www.masslive.com/worcester/2021/07/supporters-march-through-worcester-in-solidarity-with-striking-saint-vincent-hospital-nurses-well-be-here-as-long-as-it-takes.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Wysox Township,PA,home of Bradford County Commissioner Doug McLinko,Rally to Save the Republic,,,,Northeast Caucus of the Republican Party of Pennsylvania; AND Magazine,,"for conservative causes, for patriotism",2,rally,,,,,,,,,,sponsored by Steve Bannon,,https://www.thedailyreview.com/news/local/stephen-bannon-sponsoring-rally-in-bradford-county/article_ae5f25e6-925d-53bb-bed5-46cc64a744d6.html,https://www.thedailyreview.com/news/local/rally-to-save-the-republic-held-in-wysox/article_23ecebe3-b9f9-550f-9a2b-298c96a2ea96.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Duluth,MN,unspecified,,four,4,4,,water protectors,"against Line 3 oil pipeline, for environmental protection, for indigenous peoples' rights, against violence against indigenous women and girls and two-spirit people, extractive industry is cultural genocide MMIWG2S",1,direct action,,locked themselves to construction equipment; stopped work at site for a day,,,4,,,,,"St. Louis County, unclear where",,https://twitter.com/ResistLine3/status/1414306413543895043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Allentown,PA,Tilghman St and Cedar Crest Blvd,,dozens,24,24,Breath of Air Lehigh Valley,parents; students,"against coronavirus mask mandates and vaccine requirements in schools, for medical freedom, against tyranny",2,rally,,,,,,,,,,,,https://www.wfmz.com/news/area/lehighvalley/parents-students-rally-in-allentown-for-mask-freedom-in-school/article_afb39174-e29e-11eb-9ca5-d3b5a2db11d3.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Anchorage,AK,"office of U.S. Senator Lisa Murkowski, 510 L St",Alaska Summer of Action Wave and Honk,,,,Common Cause,,"for the For the People Act, for voting rights, for democracy, end the filibuster",1,demonstration,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163616/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Bangor,ME,Pierce Park,Celebration for Democracy; Celebration for Voting Rights,count video,15,25,Indivisible Bangor; Greater Bangor Area Branch NAACP; Indivisible MDI,,"for the For the People Act, for voting rights, for democracy",1,rally,,,,,,,,,,,,https://act.indivisible.org/event/local-actions/163325/signup/,https://www.facebook.com/events/275002681074162,https://www.wabi.tv/2021/07/11/maine-groups-gather-bangor-rally-support-people-act/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Brookwood,AL,Warror Met Coal Inc.,,,,,United Mine Workers of America,,against unfair labor practices at Warrior Met Coal,0,strike; picket,,,,,,,,,,,,https://twitter.com/TheRealNews/status/1413205492806012929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Cape Coral,FL,Hope Methodist Church,,hundreds,200,200,,,in solidarity with protesters in Cuba,0,demonstration,,,,,,,,,,,,https://www.fox4now.com/news/local-news/hundreds-in-cape-coral-protest-cuban-government-call-for-u-s-intervention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Cranston,RI,"RI Office of the Attorney General, 4 Howard Ave",2021 New England #FreeHer ClemencyWorks Tour,nearly 50,50,50,COYOTE RI; Formerly Incarcerated Union of Rhode Island; SISTA Fire; SURJ RI; Healing Arrows; DARE Behind the Walls Committee; Black Lives Matter Rhode Island; Rhode Island National Council for Incarcerated and Formerly Incarcerated Women & Girls,,"for clemency for incarcerated women and girls, clemency is racial justice, for decarceration, free our mothers daughters sisters",1,rally; march,followed marchers,,,,,,,,,,,https://upriseri.com/free-her-clemency-works/,https://twitter.com/SurjRi/status/1414408595366715397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Denver,CO,Auraria Campus,All-Star Voting Rights Rally,about 250,250,250,Colorado Working Families; ProgressNow Colorado; Our Revolution Metro Denver; Colorado Sierra Club; Denver Area Labor Federation; Our Revolution Colorado Springs; UNITE HERE Local 23,elected officials,"for voting rights, for democracy",1,rally,,,,,,,,,,,,https://www.facebook.com/events/1164807050690053/,https://kdvr.com/news/local/voting-rights-rally-to-take-place-sunday-in-denver/,https://apnews.com/article/sports-baseball-government-and-politics-voting-mlb-f5fedb4074120df92f57cd594a4724b4,https://www.wsav.com/news/national-news/group-rallies-for-voting-rights-amid-all-star-game-event/,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Fresno,CA,Wishon Ave and Olive Ave,,,,,Save the Tower Theatre Demonstration Committee; We Are Not Invisible,,"against proposed sale of historic landmark Tower Theatre to church that opposes homosexuality, against rezoning, for LGBTQ+ rights",1,protest,on scene; designated protest zones,,,,,,,,20210711-fresno-towertheatre,,,https://www.fresnobee.com/opinion/opn-columns-blogs/marek-warszawski/article254215593.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Fresno,CA,Wishon Ave and Olive Ave,,,,,Adventure Church; Proud Boys,,"for Christian values, for patriotism",2,counter-protest,on scene; designated protest zones,,,,,,,,20210711-fresno-towertheatre,,,https://www.fresnobee.com/opinion/opn-columns-blogs/marek-warszawski/article254215593.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Gainesville,FL,,,around 20,20,20,,North Central Florida Cuban residents,"in solidarity with protesters in Cuba, down with communism",0,demonstration,,,,,,,,,,,,https://www.wcjb.com/2021/07/12/gainesville-group-participates-nationwide-protest-condemning-conditions-cuba/,https://mycbs4.com/news/local/gainesville-residents-protest-cuban-regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,Helena-West Helena,AR,"Exsalonce Beauty and Barber Salon, North Sebastian St",Cease Fire 2021,,,,,,against gun violence,0,rally,,,,,,,,,,,,https://www.wreg.com/news/8-hour-rally-aims-to-curb-gun-violence-in-helena-west-helena/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
